,title,address,city,state,postal_code,price,facts and features,real estate provider,url,bed,bath,sqft,property_type,latlng
845,Condo For Sale,338 Spear St UNIT 15G,San Francisco,CA,94105,949000.0,"1 bd , 1 ba , 1 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/338-Spear-St-UNIT-15G-San-Francisco-CA-94105/89238121_zpid/,1.0,1.0,1.0,condo,
846,Condo For Sale,301 Mission St APT 55A,San Francisco,CA,94105,5650000.0,"2 bds , 3 ba , 2,706 sqft",Sotheby's International Realty - San Francisco Brokerage,https://www.zillow.com/homedetails/301-Mission-St-APT-55A-San-Francisco-CA-94105/114315938_zpid/,2.0,3.0,2706.0,condo,
847,Condo For Sale,403 Main St APT 803N,San Francisco,CA,94105,1650000.0,"3 bds , 2 ba , 1,360 sqft",Climb Real Estate,https://www.zillow.com/homedetails/403-Main-St-APT-803N-San-Francisco-CA-94105/15148660_zpid/,3.0,2.0,1360.0,condo,
848,Condo For Sale,201 Harrison St APT 608,San Francisco,CA,94105,639000.0,"1 bd , 1 ba , 495 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/201-Harrison-St-APT-608-San-Francisco-CA-94105/15148282_zpid/,1.0,1.0,495.0,condo,
849,Condo For Sale,338 Spear St UNIT 40E,San Francisco,CA,94105,2499000.0,"2 bds , 2 ba , 1,582 sqft",Skybox Realty,https://www.zillow.com/homedetails/338-Spear-St-UNIT-40E-San-Francisco-CA-94105/89240554_zpid/,2.0,2.0,1582.0,condo,
851,Condo For Sale,229 Brannan St UNIT 11E,San Francisco,CA,94107,1595000.0,"2 bds , 2 ba , 1,058 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/229-Brannan-St-UNIT-11E-San-Francisco-CA-94107/59700564_zpid/,2.0,2.0,1058.0,condo,
855,Condo For Sale,200 Brannan St APT 225,San Francisco,CA,94107,925000.0,"1 bd , 1 ba , 782 sqft",Coldwell Banker Residential Brokerage - Los Gatos,https://www.zillow.com/homedetails/200-Brannan-St-APT-225-San-Francisco-CA-94107/69817858_zpid/,1.0,1.0,782.0,condo,
856,Condo For Sale,250 King St UNIT 266,San Francisco,CA,94107,1099000.0,"2 bds , 2 ba , 1,184 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/250-King-St-UNIT-266-San-Francisco-CA-94107/69819555_zpid/,2.0,2.0,1184.0,condo,
859,Condo For Sale,829 Folsom St UNIT 414,San Francisco,CA,94107,1095000.0,"2 bds , 2 ba , 960 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/829-Folsom-St-UNIT-414-San-Francisco-CA-94107/2120805344_zpid/,2.0,2.0,960.0,condo,
860,Condo For Sale,504 Wisconsin St,San Francisco,CA,94107,1100000.0,"2 bds , 2 ba , 1,100 sqft",Climb Real Estate,https://www.zillow.com/homedetails/504-Wisconsin-St-San-Francisco-CA-94107/15149767_zpid/,2.0,2.0,1100.0,condo,"(37.760955, -122.399391)"
861,Condo For Sale,888 7th St # LL-27,San Francisco,CA,94107,1285000.0,"3 bds , 2 ba , 1,547 sqft",Climb Real Estate,https://www.zillow.com/homedetails/888-7th-St-LL-27-San-Francisco-CA-94107/2090932539_zpid/,3.0,2.0,1547.0,condo,
865,Condo For Sale,260 King St UNIT 861,San Francisco,CA,94107,599000.0,"Studio , 1 ba , 618 sqft",Climb Real Estate,https://www.zillow.com/homedetails/260-King-St-UNIT-861-San-Francisco-CA-94107/69819794_zpid/,0.0,1.0,618.0,condo,
871,Condo For Sale,815 Tennessee St # 408,San Francisco,CA,94107,1040000.0,"1 bd , 1 ba , 707 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/815-Tennessee-St-408-San-Francisco-CA-94107/2091377696_zpid/,1.0,1.0,707.0,condo,"(37.7614468571429, -122.389478857143)"
872,Condo For Sale,815 Tennessee St # 401,San Francisco,CA,94107,1322000.0,"2 bds , 2 ba , 869 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/815-Tennessee-St-401-San-Francisco-CA-94107/2091377985_zpid/,2.0,2.0,869.0,condo,"(37.7614468571429, -122.389478857143)"
873,Condo For Sale,260 King St UNIT 1615,San Francisco,CA,94107,999888.0,"1 bd , 1 ba , 903 sqft",Sequoia Real Estate,https://www.zillow.com/homedetails/260-King-St-UNIT-1615-San-Francisco-CA-94107/69819705_zpid/,1.0,1.0,903.0,condo,
874,Condo For Sale,200 Brannan St APT 137,San Francisco,CA,94107,925000.0,"1 bd , 1 ba , 866 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/200-Brannan-St-APT-137-San-Francisco-CA-94107/69817611_zpid/,1.0,1.0,866.0,condo,
882,Condo For Sale,1244 Washington St,San Francisco,CA,94108,1998000.0,"2 bds , 2 ba , 1,755 sqft",GPK Luxury Real Estate,https://www.zillow.com/homedetails/1244-Washington-St-San-Francisco-CA-94108/15067507_zpid/,2.0,2.0,1755.0,condo,"(37.7943050836225, -122.41377812596)"
884,House For Sale,3427 Kirkham St,San Francisco,CA,94122,1199000.0,"3 bds , 2 ba , 1,541 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/3427-Kirkham-St-San-Francisco-CA-94122/15107594_zpid/,3.0,2.0,1541.0,house,"(37.7588365102041, -122.497573632653)"
885,House For Sale,1706 17th Ave,San Francisco,CA,94122,1195000.0,"3 bds , 1.5 ba , 1,450 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/1706-17th-Ave-San-Francisco-CA-94122/15111429_zpid/,3.0,1.5,1450.0,house,"(37.755983755102, -122.474345142857)"
886,House For Sale,1495 31st Ave,San Francisco,CA,94122,1495000.0,"4 bds , 3 ba , 2,663 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/1495-31st-Ave-San-Francisco-CA-94122/67447667_zpid/,4.0,3.0,2663.0,house,"(37.7594502040816, -122.489838653061)"
887,House For Sale,1847 10th Ave,San Francisco,CA,94122,1295000.0,"2 bds , 2 ba , 1,688 sqft",,https://www.zillow.com/homedetails/1847-10th-Ave-San-Francisco-CA-94122/15111864_zpid/,2.0,2.0,1688.0,house,"(37.7537552, -122.46697465)"
888,Townhouse For Sale,1734 27th Ave,San Francisco,CA,94122,995000.0,"2 bds , 1 ba , 1,289 sqft",,https://www.zillow.com/homedetails/1734-27th-Ave-San-Francisco-CA-94122/15111005_zpid/,2.0,1.0,1289.0,townhouse,"(37.7550489591837, -122.48502444898)"
889,Apartment For Sale,1400-1402 Funston Ave,SAN FRANCISCO,CA,94122,1996000.0,"Studio , -- ba , 2,610 sqft",,https://www.zillow.com/homedetails/1400-1402-Funston-Ave-San-Francisco-CA-94122/111929177_zpid/,0.0,,2610.0,apartment,"(37.761819, -122.470349)"
890,Condo For Sale,1402 Funston Ave,San Francisco,CA,94122,898000.0,"2 bds , 1 ba , 960 sqft",,https://www.zillow.com/homedetails/1402-Funston-Ave-San-Francisco-CA-94122/2133311207_zpid/,2.0,1.0,960.0,condo,"(37.7618469, -122.4702901)"
891,Condo For Sale,1400 Funston Ave,San Francisco,CA,94122,1098000.0,"3 bds , 2 ba , 1,350 sqft",,https://www.zillow.com/homedetails/1400-Funston-Ave-San-Francisco-CA-94122/2133311189_zpid/,3.0,2.0,1350.0,condo,"(37.7618717, -122.4702919)"
892,Auction,1315 39th Ave,San Francisco,CA,94122,1080000.0,"3 bds , 1 ba , 1,690 sqft",,https://www.zillow.com/homedetails/1315-39th-Ave-San-Francisco-CA-94122/15103772_zpid/,3.0,1.0,1690.0,auction,"(37.7622584285714, -122.498633857143)"
894,House For Sale,1450 39th Ave,San Francisco,CA,94122,1299950.0,"2 bds , 1 ba , 1,382 sqft",,https://www.zillow.com/homedetails/1450-39th-Ave-San-Francisco-CA-94122/15104644_zpid/,2.0,1.0,1382.0,house,"(37.7598099591837, -122.498254326531)"
902,House For Sale,1478 34th Ave,San Francisco,CA,94122,1515000.0,"5 bds , 4.5 ba , 2,425 sqft",Compass,https://www.zillow.com/homedetails/1478-34th-Ave-San-Francisco-CA-94122/15104842_zpid/,5.0,4.5,2425.0,house,"(37.7595820204082, -122.492865265306)"
927,House For Sale,270 Foote Ave,SAN FRANCISCO,CA,94112,1299000.0,"3 bds , 2 ba , 1,892 sqft",Century 21 Realty Alliance,https://www.zillow.com/homedetails/270-Foote-Ave-San-Francisco-CA-94112/15191872_zpid/,3.0,2.0,1892.0,house,"(37.7150891176471, -122.447671470588)"
931,Apartment For Sale,523-525 Munich St,SAN FRANCISCO,CA,94112,928000.0,"Studio , -- ba , 2,300 sqft",AGH Realty Group Corp.,https://www.zillow.com/homedetails/523-525-Munich-St-San-Francisco-CA-94112/15174999_zpid/,0.0,,2300.0,apartment,"(37.7173542653061, -122.429358428571)"
932,Condo For Sale,142 Swiss Ave,San Francisco,CA,94131,799000.0,"1 bd , 1 ba , 918 sqft",McGuire Real Estate,https://www.zillow.com/homedetails/142-Swiss-Ave-San-Francisco-CA-94131/61288525_zpid/,1.0,1.0,918.0,condo,"(37.7363245899002, -122.438112137777)"
961,Condo For Sale,2359 Jackson St # 4,San Francisco,CA,94115,995000.0,"1 bd , 1 ba , 653 sqft",McGuire Real Estate,https://www.zillow.com/homedetails/2359-Jackson-St-4-San-Francisco-CA-94115/15074023_zpid/,1.0,1.0,653.0,condo,"(37.7924789795918, -122.433843918367)"
965,Condo For Sale,1941 Ofarrell St,San Francisco,CA,94115,1195000.0,"3 bds , 1.5 ba , 1,708 sqft",Pacific Union International,https://www.zillow.com/homedetails/1941-Ofarrell-St-San-Francisco-CA-94115/15077344_zpid/,3.0,1.5,1708.0,condo,"(37.7826871836735, -122.436696979592)"
966,Apartment For Sale,3169-3173 Sacramento St,SAN FRANCISCO,CA,94115,3495000.0,"Studio , -- ba , 4,080 sqft",Compass,https://www.zillow.com/homedetails/3169-3173-Sacramento-St-San-Francisco-CA-94115/15082494_zpid/,0.0,,4080.0,apartment,"(37.7883534285714, -122.445008489796)"
994,House For Sale,232 Ashbury Ave,El Cerrito,CA,94530,850000.0,"3 bds , 1 ba , 1,345 sqft","SEXTON GROUP, R.E.",https://www.zillow.com/homedetails/232-Ashbury-Ave-El-Cerrito-CA-94530/18528763_zpid/,3.0,1.0,1345.0,house,"(37.903246, -122.293599)"
997,New Construction,421 Singleton Ave # 8CVJWI,Alameda,CA,94501,936257.0,"2 bds , 2 ba , 1,638+ sqft",,https://www.zillow.com/community/linear-at-alameda-landing/2094877326_zpid/,2.0,2.0,1638.0,new,
998,New Construction,1000 3rd Street 110 Channel St # 4RL7S6,San Francisco,CA,94158,795000.0,"-- bds , 1 ba , 495+ sqft",,https://www.zillow.com/community/one-mission-bay/2091285305_zpid/,,1.0,495.0,new,
1057,Condo For Sale,99 Rausch St # 216,San Francisco,CA,94103,1325000.0,"2 bds , 2 ba , 920 sqft",Vista Group,https://www.zillow.com/homedetails/99-Rausch-St-216-San-Francisco-CA-94103/2091406920_zpid/,2.0,2.0,920.0,condo,
1058,Condo For Sale,1317 Cole St,San Francisco,CA,94117,1495000.0,"2 bds , 1 ba , 1,542 sqft",Pacific Union International,https://www.zillow.com/homedetails/1317-Cole-St-San-Francisco-CA-94117/82785674_zpid/,2.0,1.0,1542.0,condo,"(37.7622816326531, -122.449353265306)"
1080,Apartment For Sale,2457 2451 Lombard St,San Francisco,CA,94123,5699000.0,"Studio , -- ba , -- sqft",Compass,https://www.zillow.com/homedetails/2457-2451-Lombard-St-San-Francisco-CA-94123/2090720403_zpid/,0.0,,,apartment,
1094,Condo For Sale,1501 Filbert St # TH1A,San Francisco,CA,94123,2650000.0,"3 bds , 3.5 ba , 2,345 sqft",King Realty Group,https://www.zillow.com/homedetails/1501-Filbert-St-TH1A-San-Francisco-CA-94123/125243355_zpid/,3.0,3.5,2345.0,condo,
1113,For Sale by Owner,363 Head St,San Francisco,CA,94132,1050000.0,"3 bds , 2 ba , 1,400 sqft",,https://www.zillow.com/homedetails/363-Head-St-San-Francisco-CA-94132/15194951_zpid/,3.0,2.0,1400.0,,"(37.7136002367223, -122.464497007344)"
1118,House For Sale,2310 46th Ave,San Francisco,CA,94116,1399900.0,"3 bds , 3 ba , 1,250 sqft",,https://www.zillow.com/homedetails/2310-46th-Ave-San-Francisco-CA-94116/15121350_zpid/,3.0,3.0,1250.0,house,"(37.7433575714286, -122.504629163265)"
1129,Auction,2522 34th Ave,San Francisco,CA,94116,957000.0,"2 bds , 1 ba , 1,400 sqft",,https://www.zillow.com/homedetails/2522-34th-Ave-San-Francisco-CA-94116/15123835_zpid/,2.0,1.0,1400.0,auction,"(37.7399934489796, -122.49150244898)"
1131,House For Sale,824 Green St,San Francisco,CA,94133,4295000.0,"4 bds , 4.5 ba , 2,658 sqft",Pacific Union International,https://www.zillow.com/homedetails/824-Green-St-San-Francisco-CA-94133/15065903_zpid/,4.0,4.5,2658.0,house,"(37.7991164568681, -122.412781388567)"
1144,Condo For Sale,369 Green St,San Francisco,CA,94133,424900.0,"Studio , 1 ba , -- sqft",Coldwell Banker Residential Brokerage - San Francisco Lombard,https://www.zillow.com/homedetails/369-Green-St-San-Francisco-CA-94133/2093913149_zpid/,0.0,1.0,,condo,"(37.7998680909091, -122.405440090909)"
1147,Condo For Sale,878 Lombard St,San Francisco,CA,94133,1095000.0,"2 bds , 1 ba , -- sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/878-Lombard-St-San-Francisco-CA-94133/2099287899_zpid/,2.0,1.0,,condo,"(37.8025468979592, -122.415914346939)"
1150,Condo For Sale,25 Medau Pl,San Francisco,CA,94133,788000.0,"1 bd , 1 ba , 750 sqft",CR Realty,https://www.zillow.com/homedetails/25-Medau-Pl-San-Francisco-CA-94133/15065202_zpid/,1.0,1.0,750.0,condo,"(37.801731, -122.4082805)"
1165,Condo For Sale,1188 Valencia St # 507,San Francisco,CA,94110,725000.0,"Studio , 1 ba , -- sqft",Polaris Pacific,https://www.zillow.com/homedetails/1188-Valencia-St-507-San-Francisco-CA-94110/2090712639_zpid/,0.0,1.0,,condo,"(37.753703, -122.420812)"
1183,House For Sale,188 Quane St,San Francisco,CA,94110,1495000.0,"2 bds , 3 ba , -- sqft",,https://www.zillow.com/homedetails/188-Quane-St-San-Francisco-CA-94110/2090926568_zpid/,2.0,3.0,,house,"(37.7537265714286, -122.424795469388)"
1189,Condo For Sale,1861 Alabama St # 2,San Francisco,CA,94110,550000.0,"1 bd , 1 ba , 901 sqft",Climb Real Estate,https://www.zillow.com/homedetails/1861-Alabama-St-2-San-Francisco-CA-94110/2090994213_zpid/,1.0,1.0,901.0,condo,"(37.7436560909638, -122.410110234668)"
1224,Condo For Sale,3758 21st St,San Francisco,CA,94114,1149000.0,"2 bds , 2 ba , -- sqft",Pacific Union International,https://www.zillow.com/homedetails/3758-21st-St-San-Francisco-CA-94114/2090718848_zpid/,2.0,2.0,,condo,"(37.756372025641, -122.431278128205)"
1321,Condo For Sale,229 Brannan St UNIT 5H,San Francisco,CA,94107,1185000.0,"1 bd , 1.25 ba , 976 sqft",Pacific Union International,https://www.zillow.com/homedetails/229-Brannan-St-UNIT-5H-San-Francisco-CA-94107/59700532_zpid/,1.0,1.25,976.0,condo,
1357,House For Sale,30 Hahn St,San Francisco,CA,94134,998000.0,"4 bds , 2 ba , 1,676 sqft",,https://www.zillow.com/homedetails/30-Hahn-St-San-Francisco-CA-94134/111932800_zpid/,4.0,2.0,1676.0,house,"(37.714253, -122.415069903226)"
1358,Condo For Sale,930 Pine St APT 115,San Francisco,CA,94108,825000.0,"1 bd , 1 ba , 738 sqft",Pacific Union International,https://www.zillow.com/homedetails/930-Pine-St-APT-115-San-Francisco-CA-94108/15068644_zpid/,1.0,1.0,738.0,condo,
1360,Condo For Sale,725 Pine St APT 308,San Francisco,CA,94108,729000.0,"1 bd , 1 ba , 536 sqft",Intero Real Estate Services,https://www.zillow.com/homedetails/725-Pine-St-APT-308-San-Francisco-CA-94108/82785256_zpid/,1.0,1.0,536.0,condo,
1378,Apartment For Sale,1391-1393 23RD Ave,SAN FRANCISCO,CA,94122,1700000.0,"Studio , -- ba , 3,000 sqft",JODI Group,https://www.zillow.com/homedetails/1391-1393-23RD-Ave-San-Francisco-CA-94122/15103122_zpid/,0.0,,3000.0,apartment,"(37.761762755102, -122.481399306122)"
1384,Condo For Sale,640 Davis St UNIT 41,San Francisco,CA,94111,1295000.0,"1 bd , 1 ba , 965 sqft",,https://www.zillow.com/homedetails/640-Davis-St-UNIT-41-San-Francisco-CA-94111/15067231_zpid/,1.0,1.0,965.0,condo,
1386,Condo For Sale,101 Lombard St APT 702W,San Francisco,CA,94111,1625000.0,"2 bds , 2 ba , 1,423 sqft",Pontar Real Estate,https://www.zillow.com/homedetails/101-Lombard-St-APT-702W-San-Francisco-CA-94111/15064980_zpid/,2.0,2.0,1423.0,condo,
1398,House For Sale,18 Chicago Way,San Francisco,CA,94112,949000.0,"3 bds , 1 ba , 1,531 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/18-Chicago-Way-San-Francisco-CA-94112/15177616_zpid/,3.0,1.0,1531.0,house,"(37.7103143532399, -122.428411595718)"
1400,House For Sale,84 Moneta Way,San Francisco,CA,94112,949000.0,"3 bds , 2 ba , 1,694 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/84-Moneta-Way-San-Francisco-CA-94112/15194005_zpid/,3.0,2.0,1694.0,house,"(37.7129555172414, -122.449965724138)"
1401,House For Sale,145 Santa Rosa Ave,San Francisco,CA,94112,1195000.0,"3 bds , 1.5 ba , 1,895 sqft",Reside Real Estate,https://www.zillow.com/homedetails/145-Santa-Rosa-Ave-San-Francisco-CA-94112/15139986_zpid/,3.0,1.5,1895.0,house,"(37.727208137931, -122.437062551724)"
1402,House For Sale,250 Cayuga Ave,San Francisco,CA,94112,895000.0,"2 bds , 1 ba , 1,240 sqft",Coldwell Banker Residential Brokerage - San Francisco Lombard,https://www.zillow.com/homedetails/250-Cayuga-Ave-San-Francisco-CA-94112/15186412_zpid/,2.0,1.0,1240.0,house,"(37.730372, -122.43401)"
1404,House For Sale,72 Ney St,San Francisco,CA,94112,1199000.0,"3 bds , 4 ba , 1,580 sqft",Hackworth Realty,https://www.zillow.com/homedetails/72-Ney-St-San-Francisco-CA-94112/15166211_zpid/,3.0,4.0,1580.0,house,"(37.7299152083333, -122.4288466875)"
1409,Apartment For Sale,578-580 Naples St,SAN FRANCISCO,CA,94112,899000.0,"Studio , -- ba , 1,900 sqft",Pinnacle Properties,https://www.zillow.com/homedetails/578-580-Naples-St-San-Francisco-CA-94112/15171203_zpid/,0.0,,1900.0,apartment,"(37.7197208979592, -122.432185836735)"
1410,House For Sale,60 Westwood Dr,San Francisco,CA,94112,1095000.0,"2 bds , 1 ba , 1,375 sqft",,https://www.zillow.com/homedetails/60-Westwood-Dr-San-Francisco-CA-94112/15140777_zpid/,2.0,1.0,1375.0,house,"(37.7268009483555, -122.45898992877)"
1418,House For Sale,1223 Bosworth St,San Francisco,CA,94131,1995000.0,"2 bds , 3 ba , 1,850 sqft",Compass,https://www.zillow.com/homedetails/1223-Bosworth-St-San-Francisco-CA-94131/89239750_zpid/,2.0,3.0,1850.0,house,"(37.7349169383037, -122.440568943149)"
1422,Condo For Sale,945 Corbett Ave APT 107,San Francisco,CA,94131,699000.0,"1 bd , 1 ba , 956 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/945-Corbett-Ave-APT-107-San-Francisco-CA-94131/15131792_zpid/,1.0,1.0,956.0,condo,
1423,Condo For Sale,5116 Diamond Heights Blvd # C,San Francisco,CA,94131,825000.0,"2 bds , 2 ba , 1,113 sqft","American Marketing Sys., Inc",https://www.zillow.com/homedetails/5116-Diamond-Heights-Blvd-C-San-Francisco-CA-94131/15198958_zpid/,2.0,2.0,1113.0,condo,"(37.7386738, -122.436769)"
1427,House For Sale,37 Turquoise Way,San Francisco,CA,94131,1595000.0,"4 bds , 2.5 ba , 2,200 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/37-Turquoise-Way-San-Francisco-CA-94131/15198777_zpid/,4.0,2.5,2200.0,house,"(37.7450892186632, -122.445884182681)"
1434,Apartment For Sale,206-208 Monterey Blvd,SAN FRANCISCO,CA,94131,1789000.0,"Studio , -- ba , 1,471 sqft",Climb Real Estate,https://www.zillow.com/homedetails/206-208-Monterey-Blvd-San-Francisco-CA-94131/15186022_zpid/,0.0,,1471.0,apartment,"(37.7317140816327, -122.440020367347)"
1443,Condo For Sale,195 25th Ave APT 401,San Francisco,CA,94121,1249000.0,"2 bds , 2 ba , 1,300 sqft",,https://www.zillow.com/homedetails/195-25th-Ave-APT-401-San-Francisco-CA-94121/15088992_zpid/,2.0,2.0,1300.0,condo,
1445,House For Sale,368 17th Ave,San Francisco,CA,94121,1395000.0,"2 bds , 1 ba , 1,810 sqft",Coldwell Banker Residential Brokerage - San Francisco Sunset,https://www.zillow.com/homedetails/368-17th-Ave-San-Francisco-CA-94121/15091857_zpid/,2.0,1.0,1810.0,house,"(37.7811733265306, -122.476115204082)"
1451,House For Sale,890 35th Ave,San Francisco,CA,94121,1795000.0,"4 bds , 1.5 ba , 2,360 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/890-35th-Ave-San-Francisco-CA-94121/15099939_zpid/,4.0,1.5,2360.0,house,"(37.772341244898, -122.494817632653)"
1454,House For Sale,615 45th Ave,San Francisco,CA,94121,1250000.0,"2 bds , 1 ba , 1,290 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/615-45th-Ave-San-Francisco-CA-94121/15096337_zpid/,2.0,1.0,1290.0,house,"(37.7768305714286, -122.506099857143)"
1457,Condo For Sale,155 24th Ave APT 5,San Francisco,CA,94121,1795000.0,"3 bds , 2 ba , 1,626 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/155-24th-Ave-APT-5-San-Francisco-CA-94121/15089034_zpid/,3.0,2.0,1626.0,condo,
1458,Apartment For Sale,512-514 35TH Ave,SAN FRANCISCO,CA,94121,1479000.0,"Studio , -- ba , 1,820 sqft","Wong Realty, Inc., Basalle",https://www.zillow.com/homedetails/512-514-35TH-Ave-San-Francisco-CA-94121/15093545_zpid/,0.0,,1820.0,apartment,"(37.7792389183673, -122.495315040816)"
1459,House For Sale,806 32nd Ave,San Francisco,CA,94121,1899000.0,"3 bds , 3 ba , 2,300 sqft",Coldwell Banker Residential Brokerage - San Francisco Lakeside,https://www.zillow.com/homedetails/806-32nd-Ave-San-Francisco-CA-94121/15099822_zpid/,3.0,3.0,2300.0,house,"(37.773876755102, -122.49170377551)"
1466,House For Sale,207 Trinity Rd,Brisbane,CA,94005,1350000.0,"4 bds , 2 ba , 1,310 sqft",Properties Unlimited,https://www.zillow.com/homedetails/207-Trinity-Rd-Brisbane-CA-94005/15468957_zpid/,4.0,2.0,1310.0,house,"(37.683425105528, -122.407710007712)"
1467,Apartment For Sale,1671-1675 Turk St,SAN FRANCISCO,CA,94115,1575000.0,"Studio , -- ba , 2,000 sqft",Hill & Co.,https://www.zillow.com/homedetails/1671-1675-Turk-St-San-Francisco-CA-94115/15077532_zpid/,0.0,,2000.0,apartment,"(37.7819539, -122.4207223)"
1468,House For Sale,5915 Marshall St,Oakland,CA,94608,675000.0,"2 bds , 2 ba , 854 sqft",MARVIN GARDENS EAST BAY,https://www.zillow.com/homedetails/5915-Marshall-St-Oakland-CA-94608/24757466_zpid/,2.0,2.0,854.0,house,"(37.8425346868687, -122.284714)"
1471,House For Sale,170 Woodrow St,Daly City,CA,94014,929950.0,"4 bds , 2 ba , -- sqft",S & W Real Estate Co.,https://www.zillow.com/homedetails/170-Woodrow-St-Daly-City-CA-94014/15458942_zpid/,4.0,2.0,,house,"(37.7020945714286, -122.467670571429)"
1478,Condo For Sale,66 Cleary Ct APT 902,San Francisco,CA,94109,888000.0,"3 bds , 2 ba , 1,099 sqft",Princeton Real Estate,https://www.zillow.com/homedetails/66-Cleary-Ct-APT-902-San-Francisco-CA-94109/15076923_zpid/,3.0,2.0,1099.0,condo,
1480,Condo For Sale,1840 Washington St APT 603,San Francisco,CA,94109,1100000.0,"1 bd , 1 ba , 837 sqft",Vanguard Properties,https://www.zillow.com/homedetails/1840-Washington-St-APT-603-San-Francisco-CA-94109/117672217_zpid/,1.0,1.0,837.0,condo,
1483,Condo For Sale,2151 Sacramento St APT 4,San Francisco,CA,94109,3398000.0,"4 bds , 4 ba , 2,528 sqft",Coldwell Banker Residential Brokerage - San Francisco Pacific Heights,https://www.zillow.com/homedetails/2151-Sacramento-St-APT-4-San-Francisco-CA-94109/15074816_zpid/,4.0,4.0,2528.0,condo,
1485,Apartment For Sale,2612 2626 Van Ness Ave,San Francisco,CA,94109,5668000.0,"Studio , -- ba , -- sqft",Pinnacle Investment Properties,https://www.zillow.com/homedetails/2612-2626-Van-Ness-Ave-San-Francisco-CA-94109/2090969507_zpid/,0.0,,,apartment,
1486,Condo For Sale,1450 Post St APT 1115,San Francisco,CA,94109,625000.0,"2 bds , 1.5 ba , 1,067 sqft",Sunrise Senior Living Mgmt.,https://www.zillow.com/homedetails/1450-Post-St-APT-1115-San-Francisco-CA-94109/15076314_zpid/,2.0,1.5,1067.0,condo,
1487,Condo For Sale,1450 Post St APT 306,San Francisco,CA,94109,560000.0,"1 bd , 1.5 ba , 1,067 sqft",Sunrise Senior Living Mgmt.,https://www.zillow.com/homedetails/1450-Post-St-APT-306-San-Francisco-CA-94109/15076182_zpid/,1.0,1.5,1067.0,condo,
1488,Condo For Sale,2090 Pacific Ave APT 206,San Francisco,CA,94109,859000.0,"1 bd , 1 ba , 740 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/2090-Pacific-Ave-APT-206-San-Francisco-CA-94109/15073114_zpid/,1.0,1.0,740.0,condo,
1489,Apartment For Sale,2240 Larkin St,San Francisco,CA,94109,6800000.0,"Studio , -- ba , 7,071 sqft",Marcus & Millichap,https://www.zillow.com/homedetails/2240-Larkin-St-San-Francisco-CA-94109/2097060025_zpid/,0.0,,7071.0,apartment,"(37.7985641904762, -122.420502047619)"
1490,Auction,1405 Greenwich St APT 2,San Francisco,CA,94109,745000.0,"1 bd , 1 ba , 998 sqft",,https://www.zillow.com/homedetails/1405-Greenwich-St-APT-2-San-Francisco-CA-94109/64969115_zpid/,1.0,1.0,998.0,auction,
1491,Condo For Sale,1865 California St APT 2,San Francisco,CA,94109,749000.0,"1 bd , 1 ba , 650 sqft",Vanguard Properties,https://www.zillow.com/homedetails/1865-California-St-APT-2-San-Francisco-CA-94109/15074999_zpid/,1.0,1.0,650.0,condo,
1492,Condo For Sale,1450 Post St APT 1202,San Francisco,CA,94109,250000.0,"1 bd , 1 ba , 540 sqft",Sunrise Senior Living Mgmt.,https://www.zillow.com/homedetails/1450-Post-St-APT-1202-San-Francisco-CA-94109/15076317_zpid/,1.0,1.0,540.0,condo,
1493,Condo For Sale,2111 Hyde St # 600,San Francisco,CA,94109,2495000.0,"3 bds , 2 ba , -- sqft",GPK Luxury Real Estate,https://www.zillow.com/homedetails/2111-Hyde-St-600-San-Francisco-CA-94109/80743184_zpid/,3.0,2.0,,condo,"(37.8003118979592, -122.419375387755)"
1494,Condo For Sale,1080 Sutter St APT 602,San Francisco,CA,94109,1395000.0,"2 bds , 2 ba , 1,330 sqft",Vanguard Properties,https://www.zillow.com/homedetails/1080-Sutter-St-APT-602-San-Francisco-CA-94109/123174765_zpid/,2.0,2.0,1330.0,condo,
1495,Apartment For Sale,1620 Broadway,San Francisco,CA,94109,4000000.0,"Studio , -- ba , 6,584 sqft","Paragon Coml. Brokerage, Inc",https://www.zillow.com/homedetails/1620-Broadway-San-Francisco-CA-94109/2091092312_zpid/,0.0,,6584.0,apartment,"(37.7975752, -122.4090497)"
