title,address,city,state,postal_code,price,facts and features,real estate provider,url
Coming Soon,3527 21st St,San Francisco,CA,94114,"$2,460,000","4 bds , 3 ba , 2,400 sqft",,https://www.zillow.com/homedetails/3527-21st-St-San-Francisco-CA-94114/15146099_zpid/
House For Sale,4443 19th St,San Francisco,CA,94114,"$3,595,000","4 bds , 3.5 ba , 2,260 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/4443-19th-St-San-Francisco-CA-94114/15129450_zpid/
House For Sale,3847 18th St,San Francisco,CA,94114,"$11,850,000","4 bds , 4.5 ba , -- sqft",Vanguard Properties,https://www.zillow.com/homedetails/3847-18th-St-San-Francisco-CA-94114/2091091920_zpid/
Apartment For Sale,312-314 Liberty St,SAN FRANCISCO,CA,94114,"$5,750,000","Studio , -- ba , 3,255 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/312-314-Liberty-St-San-Francisco-CA-94114/15145459_zpid/
House For Sale,780 Elizabeth St,San Francisco,CA,94114,"$2,795,000","3 bds , 2 ba , 2,790 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/780-Elizabeth-St-San-Francisco-CA-94114/15131678_zpid/
Apartment For Sale,950 Noe St,San Francisco,CA,94114,"$1,575,000","Studio , -- ba , 1,250 sqft",DeRose & Appelbaum,https://www.zillow.com/homedetails/950-Noe-St-San-Francisco-CA-94114/15146390_zpid/
House For Sale,352 Cumberland St,San Francisco,CA,94114,"$3,750,000","3 bds , 3 ba , 2,760 sqft",Compass,https://www.zillow.com/homedetails/352-Cumberland-St-San-Francisco-CA-94114/15145129_zpid/
Lot/Land For Sale,258 Caselli Ave,San Francisco,CA,94114,"$1,350,000","1,751 sqft lot",Catalyst Realty and Investment,https://www.zillow.com/homedetails/258-Caselli-Ave-San-Francisco-CA-94114/59779599_zpid/
House For Sale,1410 Stanyan St,San Francisco,CA,94114,"$3,695,000","4 bds , 3.5 ba , 3,687 sqft",GPK Luxury Real Estate,https://www.zillow.com/homedetails/1410-Stanyan-St-San-Francisco-CA-94114/125272353_zpid/
House For Sale,625 Grand View Ave,San Francisco,CA,94114,"$3,595,000","4 bds , 3.5 ba , 2,765 sqft",Vanguard Properties,https://www.zillow.com/homedetails/625-Grand-View-Ave-San-Francisco-CA-94114/15179944_zpid/
